id,title,price,date,place,link
"9997453","Japan town c1 - 111.68мвк 4 өрөө орон сууц","826.43 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Japan town","https://www.unegui.mn/adv/9997453_japan-town-c1-111-68mvk-4-oroo-oron-suuts/"
"9952826","Зайсан сарнайхтай байранд 77мкв 2 өрөө байр","280 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/9952826_zaisan-sarnaikhtai-bairand-77mkv-2oroo-bair-khudaldana/"
"9902113","Худ, 11-р хороо, удирдлагын академийн урд 44.12 мкв 2 өрөө","195 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Удирдлагын Академи","https://www.unegui.mn/adv/9902113_khud-11-r-khoroo-udirdlagyn-akademiin-urd-44-12mkv-2-oroo-bair-khudaldana/"
"10103396","Монгол 3 дугаар сургууль авто плазагийн ар талд 1 өрөө 30мкв байр","145 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 10","https://www.unegui.mn/adv/10103396_mongol-3-dugaar-surguul-avto-plazagiin-chankh-ar-tald-zam-dagasan-1oroo-zarna/"
"10103375","Ктмс ард эрдэм хотхонд 5 өрөө 106мкв","310 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, КТМС","https://www.unegui.mn/adv/10103375_ktms-ard-erdem-khotkhond-5-oroo/"
"10103376","Saruul shiltgeen мастертай 3 өрөө 76.11мкв","380.55 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/10103376_saruul-shiltgeen-mastertai-3-oroo-bairuud/"
"10103350","Сбд баянбүрд резидентэд 2 өрөө 48.71мкв байр","200 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 9","https://www.unegui.mn/adv/10103350_gerchilgee-n-garsan-shine-2-oroo-bair-baianburd-rezidented-zarna/"
"10103352","Худ-т байрлалтай rio residence 3-н өрөө байр 61.7мкв","302.33 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 20","https://www.unegui.mn/adv/10103352_khud-t-bairlaltai-rio-residence-3-n-oroo-bair-zarna/"
"10103347","Бзд 29.9м2 иж бүрэн тавилгатай 1 өрөө байр","103 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 38","https://www.unegui.mn/adv/10103347_29-9m2-1oroo-izh-buren-tavilgatai-1-oroo-bair-zarna/"
"9871409","Женерал таунд 4 өрөө байр 122.0м2","430 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/9871409_zheneral-taund-4-oroo-bair-zarna/"
"10103316","ХУД 69.2мкв 3 өрөө байр","230 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10103316_iaarakh-bolomzh-3-oroo-khudaldana/"
"9425395","Саяан 37мкв 2 өрөө байр","133.2 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, Алтай хотхон","https://www.unegui.mn/adv/9425395_sayan-dund-gol-tosold-2-oroo-bair-zarna/"
"10103298","Худ 15-р хороонд наадам центрийн хажууд байрлах kh apartment-д 2 өрөө байр 57.5мкв","340 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 15","https://www.unegui.mn/adv/10103298_khud-15r-khoroond-naadam-tsentriin-khazhuud-bairlakh-kh-apartment-d-2-oroo-bair-zarna/"
"10103300","Мандах наранд 3 өрөө байр 66.57мкв","279.59 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Халдвартын эмнэлэг","https://www.unegui.mn/adv/10103300_mandakh-narand-3-oroo-bair-khudaldana/"
"10103263","Бзд -н эмнэлгийн хойно дэлгэрэх хотхон 54мкв 2 өрөө байр","218 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх дүүрэг","https://www.unegui.mn/adv/10103263_bzd-n-emnelgiin-khoino-delgerekh-khotkhon-54mkv-2-oroo-bair-khudaldana/"
"10103217","Схд 29-р хороо драгоны хойно 22б -д 3 өрөө байр 70.0мкв","195 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29","https://www.unegui.mn/adv/10103217_skhd-29-r-khoroo-dragony-khoino-22b-d-3-oroo-bair-khudaldana/"
"10103244","Хотын төвд 47.8мкв 2 өрөө байр","286.8 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 7","https://www.unegui.mn/adv/10103244_khotyn-tovd-bairshil-saitai-2-oroo-bair-zarna/"
"10103245","Шинэ их тойруу хотхонд 2 өрөө орон сууц 48.38мкв","208.03 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 9","https://www.unegui.mn/adv/10103245_shine-ikh-toiruu-khotkhond-2-oroo-oron-suuts-zarna/"
"10103250","120 мянгат цэнгэлдэх хотхонд 3 өрөө 80мкв байр","660 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, 120 мянгат","https://www.unegui.mn/adv/10103250_120-miangat-tsengeldekh-tsengeldekh-khotkhond-80mkv-3-oroo-bair-zarna/"
"9922721","Бзд 43 хороо 13 хороололд шинэ монгол сургуулийн хажууд 131,61м2 4 өрөө байр","855.47 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 43","https://www.unegui.mn/adv/9922721_bzd-43-khoroo-13-khoroolold-shine-mongol-surguuliin-khazhuud-131-61m2/"
"10053727","Зайсан green hоuse хотхонд 4 өрөө байр 179м2","519.1 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/10053727_zaisan-green-hause-khotkhond-mash-khiamd-4-oroo-bair-zarna/"
"9647263","Green garden хотхонд 3 өрөө 62.06 мкв","262 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/9647263_greengarden-hothond-3-uruu/"
"10103152","Хоймор оффисын хажууд 48.0мкв 2 өрөө байр","220 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 9","https://www.unegui.mn/adv/10103152_khoimor-offisiin-khazhuud-2025-ond-ashiglaltand-orson-2-oroo-bair-zarna/"
"10069128","Сингапур сургуулийн зүүн талд solaris plus residence 3 өрөө байр 91м2","630 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 15","https://www.unegui.mn/adv/10069128_singapur-surguuliin-zuun-tald-solaris-plus-residence-3-oroo/"
"10041525","10-р хорооллын емарт-ын чанх ард 79.4 мкв 3 өрөө","280 сая ₮ 310 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 10-р хороолол","https://www.unegui.mn/adv/10041525_3-oroo-bair-zarna/"
"7777442","Нарны гүүрний баруун талд 54мкв 2 өрөө","195 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, Алтай хотхон","https://www.unegui.mn/adv/7777442_blue-sky-tower-urd-bairlakh-140mkv-offis-khudaldana/"
"10103110","СБД З өрөө 64.5мкв","245.1 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 10","https://www.unegui.mn/adv/10103110_z-oroo/"
"9792260","3, 4-р хороолол, өргөөд 2 өрөө 45 мкв","185 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 6-р бичил","https://www.unegui.mn/adv/9792260_3-4-r-khoroolol-orgoo/"
"9792384","Мега ситид 2 өрөө 56.57мк байр","226 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 6-р бичил","https://www.unegui.mn/adv/9792384_mega-sitid-2-oroo-56-57mk-bair/"
"10102959","Нисэх, элеганс хороололд 36.0мкв 1 өрөө байр","118 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 16","https://www.unegui.mn/adv/10102959_nisekh-elegans-khoroolold-shine-1-oroo-bair/"
"10051492","21 хороолол 3 өрөө 60м2","185 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, 21-р хороолол","https://www.unegui.mn/adv/10051492_3-oroo-21-khoroolol/"
"10051848","Худ-т 93.35 мкв 3 өрөө","480 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10051848_shine-3-oroo-bair/"
"10102925","Бзд 32-р хороо хос цайз хотхонд 2 өрөө байр 73.84мкв","258.44 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 32","https://www.unegui.mn/adv/10102925_bzd-32-r-khoroo-khos-tsaiz-khotkhond-2oroo-bair-zarna/"
"9842348","Regis place 4 өрөө 261мк байр","2.54 Тэрбум ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, 120 мянгат","https://www.unegui.mn/adv/9842348_regis-place-261m2-4-oroo/"
"10052211","Яармаг garden city 4 өрөө 82.8м2 байр","438.84 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/10052211_iaarmag-garden-city-4-oroo/"
"9977352","Бзд нарт-2 хотхонд 2 өрөө 50,47м2","172 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 42","https://www.unegui.mn/adv/9977352_bzd-nart2-khotkhond-2-oroo/"
"10102836","Нисэхийн шүрт хотхоны урд Daco apartment хотхонд 3 өрөө 79.9мкв","303.62 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/10102836_80159869/"
"10102841","Хороололд кореа таун 1 хотхонд 1 давхрын 2 өрөө 43мкв","140 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 3, 4 хороолол","https://www.unegui.mn/adv/10102841_khoroolold-korea-taun-1-khotkhond-1-davkhryn-2-oroo/"
"10102828","Баганат өргөө хотхонд 2 өрөө 45 мкв","156 сая ₮ 165 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Улаанхуаран","https://www.unegui.mn/adv/10102828_baganat-orgoo-khotkhond-2-oroo-khudaldana/"
"10102819","Хүннү2222, 3-р ээлж плас 70м.кв 3 өрөө байр","550 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 18","https://www.unegui.mn/adv/10102819_khunnu2222-3-r-eelzh-plas-zasaltai-70m-kv-3-oroo-bair-zarna/"
"9671327","5 шарын оргил 21-д 53 мкв 2 өрөө","213 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, 5 шар","https://www.unegui.mn/adv/9671327_5-sharyn-orgil-21d-shine-2-oroo-zarna/"
"9458272","ХУД, 120 мянгатад 3 өрөө 110 мкв","460 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, 120 мянгат","https://www.unegui.mn/adv/9458272_khud-120-miangatad-110-mkv-3-oroo-oron-suuts-khudaldana/"
"10102797","Яармаг, агарта хотхонд 3 өрөө мастертай 71.17мкв","259.77 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10102797_iaarmag-agarta-khotkhond-borluulalt-deeree-duussan-3-oroo-mastertai/"
"10102787","Зайсан номун village-д 4 өрөө 106.5м2","284 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/10102787_zaisan-nomun-village-d-4-oroo-106-5m2/"
"10072641","Хороололд 3 өрөө орон сууц 95,37м2","477 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 3, 4 хороолол","https://www.unegui.mn/adv/10072641_khoroolold-3-oroo-oron-suuts/"
"10102779","Худ 4 өрөө байр 104.4 м²","375 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10102779_4-oroo-bair-zarna/"
"10028439","Нисэх, буянт-өргөө хотхонд 38.1 мкв 2 өрөө","125 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Нисэх","https://www.unegui.mn/adv/10028439_nisekh-buiant-orgoo-khotkhond-2-oroo-bair/"
"9797247","Сбд, florence residence хотхонд 10 давхрын 2 өрөө 47.08 мкв","205 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 11","https://www.unegui.mn/adv/9797247_sbd-11-r-khoroo-16-r-surguuliin-ard-florence-residence-khotkhond-2-oroo-47-mkv/"
"10102723","Бзд,нарны замаас натур орох зам дагуу хүслийн өргөө хотхонд 2 өрөө байр 56мкв","240 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Натур худалдааны төв","https://www.unegui.mn/adv/10102723_bzd-narny-zamaas-natur-orokh-zam-daguu-khusliin-orgoo-khotkhond-2-oroo-bair-zarna/"
"10035508","Худ зайсанд zaisan residence хотхонд мастертай 3 өрөө 62.8м2","285 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/10035508_khud-zaisand-zaisan-residence-khotkhond-mastertai-3-oroo-khudaldana/"
"10071796","115-р сургуулийн хажууд 118.61 мкв 3 өрөө","367.69 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 15","https://www.unegui.mn/adv/10071796_115-surguuliin-khazhuud-3-oroo-bair-zarna/"
"10010896","Натурт 91.3 мкв 4 өрөө","300 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Натур худалдааны төв","https://www.unegui.mn/adv/10010896_naturt-91-3mkv-4-oroo/"
"10102657","СХД Орбитын тойрог 2 өрөө 54м2","99 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, Орбит","https://www.unegui.mn/adv/10102657_2-oroo-zarna/"
"9840800","Parko riveria-д 4 өрөө 135.6m2 байр","922.08 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, 19-р хороолол","https://www.unegui.mn/adv/9840800_parko-riveria-d-4-oroo-bair/"
"10102594","Cхд орчлон хороололд 35м2 2 өрөө байр","105 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, 21-р хороолол","https://www.unegui.mn/adv/10102594_ckhd-orchlon-khoroolold-35m2-2-oroo-bayr-zarna/"
"9943381","Схд 1-р хороолол 41а байранд 2 өрөө 46.1мкв","175 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 16","https://www.unegui.mn/adv/9943381_1-r-khoroolol-41a-bairand-2-oroo-surguul-tsetserlegtei-oir-bair-zarna/"
"10102555","River garden 1т 5 өрөө байр 180,3м2","1.98 Тэрбум ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, River Garden","https://www.unegui.mn/adv/10102555_river-garden-1t-5oroo-bair-khudaldana/"
"10102551","Яармаг хүлэг резиденс 2 өрөө 45м2","160 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10102551_iaarmag-khuleg-residens-2-oroo-45m2/"
"10089985","Баянмонгол хороололд 3 өрөө орон сууц 79.6m2","360 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянмонгол хороолол","https://www.unegui.mn/adv/10089985_baianmongol-khoroolold-3-oroo-oron-suuts/"
"10034201","Бзд 14-р хороо цагаан хуаран хотхонд 2 өрөө 37мкв байр","145 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 14","https://www.unegui.mn/adv/10034201_2-oroo-bair-145-saia/"
"9857056","Шангрилагийн хажууд ambassador residence -т 2 өрөө 100.35мк орон сууц","980 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 1","https://www.unegui.mn/adv/9857056_shangrilagiin-khazhuud-ambassador-residence-t-100-35-mkv-2-oroo-oron-suuts-khudaldan/"
"9839739","5 шар депо encanto town 2 өрөө 53мк орон сууц","225.25 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 29","https://www.unegui.mn/adv/9839739_5shar-depo-encanto-townd-53m2-2-oroo-oron-suuts-khudaldana/"
"10102541","Буянт ухаа 1 хороололд 715-р 1 өрөө байр 39.45m2","110 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 25","https://www.unegui.mn/adv/10102541_buiant-ukhaa-1-khoroolold-1-oroo-bair-zarna/"
"10092465","Бгд 10 хороолол, өргөө-69 хотхонд 80мкв 3 өрөө орон сууц","380 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 10-р хороолол","https://www.unegui.mn/adv/10092465_10-khoroolol-orgoo-69-khotkhond-80mkv-3-oroo-oron-suuts-khudaldana-ipotek-shiidne/"
"10102527","Gerlug vista хотхонд 2 өрөө 59.92 мкв орон сууц","510 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 18","https://www.unegui.mn/adv/10102527_gerlugvista-khotkhond-2-oroo-59-92-mkv-oron-suuts-khudaldana/"
"9931422","10 хороололд 41мкв 2 өрөө байр","143.5 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 10-р хороолол","https://www.unegui.mn/adv/9931422_10-khoroolold-41mkv-2-oroo-uragshaa-kharsan-tsonkhtoi-bair/"
"10048134","4-р хороолол ахуй үйлчилгээний буудлын урд талд гал тогоо тусдаа 3 өрөө 40мкв","280 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 3, 4 хороолол","https://www.unegui.mn/adv/10048134_4-khoroolol-akhui-uilchilgeenii-buudlyn-urd-tald-gal-togoo-tusdaa-3-oroo/"
"10094888","Emerald residence хотхонд 133 мкв гал тогоо тусдаа 4 өрөө","679 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 26","https://www.unegui.mn/adv/10094888_emerald-residence-khotkhond-133-mkv-gal-togoo-tusdaa-4-oroo-khudaldana/"
"9915157","Ss garden 6 өрөө пентхаус","4.31 Тэрбум ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 18","https://www.unegui.mn/adv/9915157_ss-garden-6-oroo-pentkhaus-khudaldana/"
"9851777","Сансар e-mart зүүн талд 3 өрөө 72мк байр","320 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 3","https://www.unegui.mn/adv/9851777_sansar-e-mart-zuun-tald-3-oroo-72-mkv-khudaldana/"
"10102403","Seven star-т 53,07м2 2 өрөө байр","270 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/10102403_seven-star-t-53-07m2-2-oroo-zarna/"
"9981163","Бзд 26-р хороо true-l хотхонд 90.56м2 4 өрөө орон сууц","450 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 26","https://www.unegui.mn/adv/9981163_bzd-26-r-khoroo-true-l-khotkhond-90-56m2-4-oroo-oron-suuts-khudaldana/"
"10102363","Kd apartment 2 өрөө байр 56м2","134.4 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, 21-р хороолол","https://www.unegui.mn/adv/10102363_kd-apartment/"
"9971003","Худ яармаг шүншиг 3 хотхонд 3 өрөө 95.52мк орон сууц","415.5 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 8","https://www.unegui.mn/adv/9971003_iaarmag-shunshig-3-khotkhond-3-oroo-oron-suuts-khudaldana/"
"9728426","Зайсан номун виллаж хотхонд 4 өрөө байр 106.5м2","350 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/9728426_zaisan-namuun-villazh-khotkhond-4-oroo/"
"10102300","Бгд 52мк 2 өрөө байр","190 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, Богд-Ар","https://www.unegui.mn/adv/10102300_52mk-2-oroo-bair-zarna/"
"10102227","Худ хурд рапид хороолол 1 давхарт үйлчилгээний зориулалтай орон сууц 50.63мкв 2 өрөө","350 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хурд","https://www.unegui.mn/adv/10102227_khud-khurd-rapid-khoroolol-1-davkhart-uilchilgeenii-zoriulaltai-oron-suuts-khudaldana/"
"10102298","Модны 2-оос гэмтэл орох зам дагуу 1 өрөө байр 35.16м2","133.61 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, Баянгол, Хороо 8","https://www.unegui.mn/adv/10102298_modny2s-gemtel-orokh-zam-daguu-1oroo-bair-zarna/"
"10102169","Royal green villa 8 өрөө байр 460м2","1.95 Тэрбум ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/10102169_royal-green-villa-8-oroo-bair-khudaldana/"
"10102177","Бгд 25-р эмийн сан 2 өрөө байр 53м2","220 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 25-р эмийн сан","https://www.unegui.mn/adv/10102177_99139319/"
"10034619","Схд 34р хороо 3 өрөө байр","137.7 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 34","https://www.unegui.mn/adv/10034619_skhd-34r-khoroo-3-oroo-bair/"
"10087382","Олимп хотхонд 3 өрөө 79.80мкв орон сууц","420 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 26","https://www.unegui.mn/adv/10087382_olimp-khotkhond-3-oroo-oron-suuts-khudaldana/"
"10021476","Минж плаза 3 өрөө байр","225 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 3, 4 хороолол","https://www.unegui.mn/adv/10021476_khoroolol-gemtliin-urd-2-oroo-bair/"
"9347376","King tower хотхонд 4 өрөө 173м2 байр","916.9 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, King Tower","https://www.unegui.mn/adv/9347376_king-tower-khotkhond-4-oroo-bair-khudaldana/"
"10058434","Шинэ монгол сургуулийн урд 3 өрөө 83.84м2 байр","402.43 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Шинэ Монгол сургуулийн ойролцоо","https://www.unegui.mn/adv/10058434_shine-mongol-surguuliin-urd-3-oroo-bair-84m2/"
"10102137","Москва хороололд 63.03 мкв 2 өрөө байр","200 сая ₮","2 долоо хоногийн өмнө","УБ — Сонгинохайрхан, Москва хороолол","https://www.unegui.mn/adv/10102137_moskva-khoroolold-63-03-mkv-2-oroo-bair-zarna/"
"10102132","Бзд 93,75мк 3 өрөө байр","282 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 14","https://www.unegui.mn/adv/10102132_3-oroo/"
"10092439","Сансрын емартын баруун талд 3 өрөө пентхаус 122,5м2","771.75 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 8","https://www.unegui.mn/adv/10092439_sansryn-emartyn-baruun-tald-3-oroo-pentkhaus-khudaldana/"
"7632212","Jardin хотхон 4 өрөө байр 190м2","1.25 Тэрбум ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/7632212_jardin-khotkhon/"
"9949060","3,4 хороолол говь сауны замын эсрэг талд 3 өрөө байр 70.0мкв","184 сая ₮","2 долоо хоногийн өмнө","УБ — Баянгол, 3, 4 хороолол","https://www.unegui.mn/adv/9949060_3-4-khoroolol-gov-sauny-zamyn-esreg-tald-3-oroo-bair-zarna/"
"10084398","Шинэчлэл хороололд 1 өрөө байр 41.2мкв","156 сая ₮","2 долоо хоногийн өмнө","УБ — Чингэлтэй, Цагаан байр","https://www.unegui.mn/adv/10084398_shinechlel-khoroolold-1-oroo-bair-khudaldana/"
"10102059","Бзд-14 хороонд байрлалтай буянт од хотхонд 3н өрөө 57м2","229.56 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, 14-р хороолол","https://www.unegui.mn/adv/10102059_bzd-14-khoroond-bairlaltai-buiant-od-khotkhond-3n-oroo-khudaldana/"
"10066257","Худ, home plaza-гийн урд khans vill хотхонд 103.35 мкв 3 өрөө","516.75 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 15","https://www.unegui.mn/adv/10066257_khud-home-plaza-n-urd-khans-vill-khotkhond-3-oroo-bair-khudaldana/"
"10007210","Encanto2 139mkv 4 uruu","880 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 26","https://www.unegui.mn/adv/10007210_encanto2-139m2-4-uruu-hudaldana/"
"9868794","Яармагт 3 өрөө байр 68мкв","239.8 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/9868794_3-oroo-bair/"
"9945005","Нарны хороололд 84.46м2 3 өрөө","410 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 3","https://www.unegui.mn/adv/9945005_narny-khoroolold-84-46m2-3-oroo-khudaldana/"
"9947646","Яармаг maxwell хотхонд 2 өрөө 72мкв","302.4 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Яармаг","https://www.unegui.mn/adv/9947646_iaarmag-maxwell-khotkhond-2-oroo-khudaldana/"
"10000568","Яармаг ирээдүйн билэг хотхонд 57.37 мкв 2 өрөө орон сууц","183 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 23","https://www.unegui.mn/adv/10000568_iaarmag-ireeduin-bileg-khotkhond-57-37-mkv-2-oroo-oron-suuts-khudaldana/"
"10060915","Active garden 55.59мкв 2 өрөө орон сууц","251 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 8","https://www.unegui.mn/adv/10060915_active-garden-55-59mkv-2-oroo-oron-suuts-khudaldana/"
"9637268","Кингдом хотхонд 3 өрөө 98мк байр","470 сая ₮ 550 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 43","https://www.unegui.mn/adv/9637268_kingdom-khotkhond-3-oroo-bair-khudaldana/"
"10061232","Баянзүрх asahi xoтхoнд 2 өрөө 47.36мкв","175 сая ₮","2 долоо хоногийн өмнө","УБ — Баянзүрх, Баянзүрх, Хороо 8","https://www.unegui.mn/adv/10061232_baianzurkh-asahi-xothon-shine-2oroo/"
"10100263","Зайсан, гэрэлт хотхонд 100 мкв 4 өрөө","550 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Хан-Уул, Хороо 11","https://www.unegui.mn/adv/10100263_zaisand-gerelt-khotkhond-4-oroo-bair-zarna/"
"10101921","Зайсан, голден вилл хотхонд 168.28мкв 5 өрөө орон сууц","550 сая ₮","2 долоо хоногийн өмнө","УБ — Хан-Уул, Зайсан","https://www.unegui.mn/adv/10101921_zaisan-golden-vill-khotkhond-168-28mkv-5-oroo-oron-suuts/"
"9840748","Дөлгөөн нуур new residence хотхонд 2 өрөө 56.2мк байр","224.8 сая ₮","2 долоо хоногийн өмнө","УБ — Сүхбаатар, Сүхбаатар, Хороо 11","https://www.unegui.mn/adv/9840748_dolgoon-nuur-new-residence-khotkhond-56-2m2-2oroo-bair-khudaldana/"
